ID;FullName;CityName;OblName
8182;Коростень, Житомирская обл., Украина;Коростень, Житомирская обл.;Житомирскаяобл.
8183;Коростышев, Житомирская обл., Украина;Коростышев, Житомирская обл.;Житомирскаяобл.
9555;Новоград-Волынский, Житомирская обл., Украина;Новоград-Волынский, Житомирская обл.;Житомирскаяобл.
9798;Овруч, Житомирская обл., Украина;Овруч, Житомирская обл.;Житомирскаяобл.
6179;Виноградов, Закарпатская обл., Украина;Виноградов, Закарпатская обл.;Закарпатскаяобл.
9362;Мукачево, Закарпатская обл., Украина;Мукачево, Закарпатская обл.;Закарпатскаяобл.
11847;Ужгород, Закарпатская обл., Украина;Ужгород, Закарпатская обл.;Закарпатскаяобл.
12460;Хуст, Закарпатская обл., Украина;Хуст, Закарпатская обл.;Закарпатскаяобл.
5347;Бердянск, Запорожская обл., Украина;Бердянск, Запорожская обл.;Запорожскаяобл.
7207;Запорожье, Запорожская обл., Украина;Запорожье, Запорожская обл.;Запорожскаяобл.
9093;Мелитополь, Запорожская обл., Украина;Мелитополь, Запорожская обл.;Запорожскаяобл.
12888;Энергодар, Запорожская обл., Украина;Энергодар, Запорожская обл.;Запорожскаяобл.
7286;Ивано-Франковск, Ивано-Франковская обл., Украина;Ивано-Франковск, Ивано-Франковская обл.;Ивано-Франковскаяобл.
7581;Калуш, Ивано-Франковская обл., Украина;Калуш, Ивано-Франковская обл.;Ивано-Франковскаяобл.
8091;Коломыя, Ивано-Франковская обл., Украина;Коломыя, Ивано-Франковская обл.;Ивано-Франковскаяобл.
5247;Белая Церковь, Киевская обл., Украина;Белая Церковь, Киевская обл.;Киевскаяобл.
5494;Богуслав, Киевская обл., Украина;Богуслав, Киевская обл.;Киевскаяобл.
5537;Борисполь, Киевская обл., Украина;Борисполь, Киевская обл.;Киевскаяобл.
5652;Бровары, Киевская обл., Украина;Бровары, Киевская обл.;Киевскаяобл.
6326;Вышгород, Киевская обл., Украина;Вышгород, Киевская обл.;Киевскаяобл.
15355;Ирпень, Украина;Ирпень;Киевскаяобл.
7870;Киев, Киевская обл., Украина;Киев, Киевская обл.;Киевскаяобл.
9788;Обухов, Киевская обл., Украина;Обухов, Киевская обл.;Киевскаяобл.
10181;Переяслав-Хмельницкий, Киевская обл., Украина;Переяслав-Хмельницкий, Киевская обл.;Киевскаяобл.
15457;Петровское с, Рокитнянский р-н, Украина;Петровское с, Рокитнянский р-н;Киевскаяобл.
11246;Славутич, Киевская обл., Украина;Славутич, Киевская обл.;Киевскаяобл.
11955;Фастов, Киевская обл., Украина;Фастов, Киевская обл.;Киевскаяобл.
4725;Александрия, Кировоградская обл., Украина;Александрия, Кировоградская обл.;Кировоградскаяобл.
7917;Кировоград, Кировоградская обл., Украина;Кировоград, Кировоградская обл.;Кировоградскаяобл.
4776;Алчевск, Луганская обл., Украина;Алчевск, Луганская обл.;Луганскаяобл.
4944;Артемовск, Луганская обл., Украина;Артемовск, Луганская обл.;Луганскаяобл.
8256;Краснодон, Луганская обл., Украина;Краснодон, Луганская обл.;Луганскаяобл.
8265;Красный Луч, Луганская обл., Украина;Красный Луч, Луганская обл.;Луганскаяобл.
8698;Лисичанск, Луганская обл., Украина;Лисичанск, Луганская обл.;Луганскаяобл.
8789;Луганск, Луганская обл., Украина;Луганск, Луганская обл.;Луганскаяобл.
10173;Первомайск, Луганская обл., Украина;Первомайск, Луганская обл.;Луганскаяобл.
10725;Рубежное, Луганская обл., Украина;Рубежное, Луганская обл.;Луганскаяобл.
11060;Свердловск, Луганская обл., Украина;Свердловск, Луганская обл.;Луганскаяобл.
11086;Северодонецк, Луганская обл., Украина;Северодонецк, Луганская обл.;Луганскаяобл.
11369;Старобельск, Луганская обл., Украина;Старобельск, Луганская обл.;Луганскаяобл.
11379;Стаханов, Луганская обл., Украина;Стаханов, Луганская обл.;Луганскаяобл.
7008;Дрогобыч, Львовская обл., Украина;Дрогобыч, Львовская обл.;Львовскаяобл.
8819;Львов, Львовская обл., Украина;Львов, Львовская обл.;Львовскаяобл.
10824;Самбор, Львовская обл., Украина;Самбор, Львовская обл.;Львовскаяобл.
11424;Стрый, Львовская обл., Украина;Стрый, Львовская обл.;Львовскаяобл.
12549;Червоноград, Львовская обл., Украина;Червоноград, Львовская обл.;Львовскаяобл.
6240;Вознесенск, Николаевская обл., Украина;Вознесенск, Николаевская обл.;Николаевскаяобл.
9521;Николаев, Николаевская обл., Украина;Николаев, Николаевская обл.;Николаевскаяобл.
12932;Южноукраинск, Николаевская обл., Украина;Южноукраинск, Николаевская обл.;Николаевскаяобл.
5251;Белгород-Днестровский, Одесская обл., Украина;Белгород-Днестровский, Одесская обл.;Одесскаяобл.
7305;Измаил, Одесская обл., Украина;Измаил, Одесская обл.;Одесскаяобл.
7323;Ильичевск, Одесская обл., Украина;Ильичевск, Одесская обл.;Одесскаяобл.
8209;Котовск, Одесская обл., Украина;Котовск, Одесская обл.;Одесскаяобл.
9816;Одесса, Одесская обл., Украина;Одесса, Одесская обл.;Одесскаяобл.
7697;Карловка, Полтавская обл., Украина;Карловка, Полтавская обл.;Полтавскаяобл.
8128;Комсомольск, Полтавская обл., Украина;Комсомольск, Полтавская обл.;Полтавскаяобл.
8277;Кременчуг, Полтавская обл., Украина;Кременчуг, Полтавская обл.;Полтавскаяобл.
8783;Лохвица, Полтавская обл., Украина;Лохвица, Полтавская обл.;Полтавскаяобл.
8786;Лубны, Полтавская обл., Украина;Лубны, Полтавская обл.;Полтавскаяобл.
9227;Миргород, Полтавская обл., Украина;Миргород, Полтавская обл.;Полтавскаяобл.
10310;Полтава, Полтавская обл., Украина;Полтава, Полтавская обл.;Полтавскаяобл.
7021;Дубно, Ровенская обл., Украина;Дубно, Ровенская обл.;Ровенскаяобл.
10641;Ровно, Ровенская обл., Украина;Ровно, Ровенская обл.;Ровенскаяобл.
10963;Сарны, Ровенская обл., Украина;Сарны, Ровенская обл.;Ровенскаяобл.
5021;Ахтырка, Сумская обл., Украина;Ахтырка, Сумская обл.;Сумскаяобл.
8141;Конотоп, Сумская обл., Украина;Конотоп, Сумская обл.;Сумскаяобл.
8300;Кровелец, Сумская обл., Украина;Кровелец, Сумская обл.;Сумскаяобл.
10681;Ромны, Сумская обл., Украина;Ромны, Сумская обл.;Сумскаяобл.
11445;Сумы, Сумская обл., Украина;Сумы, Сумская обл.;Сумскаяобл.
12768;Шостка, Сумская обл., Украина;Шостка, Сумская обл.;Сумскаяобл.
5739;Бучач, Тернопольская обл., Украина;Бучач, Тернопольская обл.;Тернопольскаяобл.
11606;Тернополь, Тернопольская обл., Украина;Тернополь, Тернопольская обл.;Тернопольскаяобл.
5099;Балаклея, Харьковская обл., Украина;Балаклея, Харьковская обл.;Харьковскаяобл.
8365;Купянск, Харьковская обл., Украина;Купянск, Харьковская обл.;Харьковскаяобл.
8735;Лозовая, Харьковская обл., Украина;Лозовая, Харьковская обл.;Харьковскаяобл.
15197;Мерефа, Украина;Мерефа;Харьковскаяобл.
14707;Солоницевка, Украина;Солоницевка;Харьковскаяобл.
12262;Харьков, Харьковская обл., Украина;Харьков, Харьковская обл.;Харьковскаяобл.
15221;Чугуев, Украина;Чугуев;Харьковскаяобл.
7774;Каховка, Херсонская обл., Украина;Каховка, Херсонская обл.;Херсонскаяобл.
9543;Новая Каховка, Херсонская обл., Украина;Новая Каховка, Херсонская обл.;Херсонскаяобл.
12323;Херсон, Херсонская обл., Украина;Херсон, Херсонская обл.;Херсонскаяобл.
7039;Дунаевцы, Хмельницкая обл., Украина;Дунаевцы, Хмельницкая обл.;Хмельницкаяобл.
7592;Каменец-Подольский, Хмельницкая обл., Украина;Каменец-Подольский, Хмельницкая обл.;Хмельницкаяобл.
11245;Славута, Хмельницкая обл., Украина;Славута, Хмельницкая обл.;Хмельницкаяобл.
11372;Староконстантинов, Хмельницкая обл., Украина;Староконстантинов, Хмельницкая обл.;Хмельницкаяобл.
12370;Хмельницкий, Хмельницкая обл., Украина;Хмельницкий, Хмельницкая обл.;Хмельницкаяобл.
12727;Шепетовка, Хмельницкая обл., Украина;Шепетовка, Хмельницкая обл.;Хмельницкаяобл.
7141;Жашков, Черкасская обл., Украина;Жашков, Черкасская обл.;Черкасскаяобл.
7226;Звенигородка, Черкасская обл., Украина;Звенигородка, Черкасская обл.;Черкасскаяобл.
8187;Корсунь-Шевченковский, Черкасская обл., Украина;Корсунь-Шевченковский, Черкасская обл.;Черкасскаяобл.
11261;Смела, Черкасская обл., Украина;Смела, Черкасская обл.;Черкасскаяобл.
11868;Умань, Черкасская обл., Украина;Умань, Черкасская обл.;Черкасскаяобл.
12551;Черкассы, Черкасская обл., Украина;Черкассы, Черкасская обл.;Черкасскаяобл.
9486;Нежин, Черниговская обл., Украина;Нежин, Черниговская обл.;Черниговскаяобл.
10390;Прилуки, Черниговская обл., Украина;Прилуки, Черниговская обл.;Черниговскаяобл.
12552;Чернигов, Черниговская обл., Украина;Чернигов, Черниговская обл.;Черниговскаяобл.
12556;Черновцы, Черновицкая обл., Украина;Черновцы, Черновицкая обл.;Черновицкаяобл.
